,Unnamed: 0,MEP.ID,FullName,Country,Party,EPG,correctYea,wrongYea,wrongNay,correctNay,GMP,CC,coord1D,coord2D,se1D,se2D,corr.1,lastname,firstname,name
199,"FIGUEIREDO, Ilda",200,"FIGUEIREDO, Ilda",Portugal,Coligação Democrática Unitária (PCP-PEV),Confederal Group of the European United Left - Nordic Green Left,916.0,301.0,145.0,378.0,0.666395962238312,0.7436781609195401,-0.8844763040542599,0.465296149253845,0.0,0.0,0.0,FIGUEIREDO,Ilda,ilda_figueiredo
200,"FISAS AYXELA, Santiago",201,"FISAS AYXELA, Santiago",Spain,Partido Popular,Group of the European People's Party (Christian Democrats),3201.0,130.0,103.0,1958.0,0.8841341137886051,0.956787833827893,-0.0152870509773493,-0.997733354568481,0.0,0.0,0.0,FISAS AYXELA,Santiago,santiago_fisas_ayxela
201,"FJELLNER, Christofer",202,"FJELLNER, Christofer",Sweden,Moderata Samlingspartiet,Group of the European People's Party (Christian Democrats),2551.0,645.0,298.0,1557.0,0.662756621837616,0.813304296178974,0.0119459731504321,0.12329616397619199,0.0,0.0,0.0,FJELLNER,Christofer,christofer_fjellner
202,"FLAŠÍKOVÁ BEŇOVÁ, Monika",203,"FLAŠÍKOVÁ BEŇOVÁ, Monika",Slovakia,SMER-Sociálna demokracia,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3866.0,123.0,168.0,1513.0,0.862955629825592,0.948677248677249,-0.19404086470603898,-0.20232737064361603,0.0,0.0,0.0,FLAŠÍKOVÁ BEŇOVÁ,Monika,monika_flašíková_beňová
203,"FLAUTRE, Hélène",204,"FLAUTRE, Hélène",France,Europe Écologie,Group of the Greens/European Free Alliance,3423.0,203.0,144.0,1307.0,0.83984363079071,0.9316525507189279,-0.391999900341034,0.809004306793213,0.0,0.0,0.0,FLAUTRE,Hélène,hélène_flautre
204,"FLECKENSTEIN, Knut",205,"FLECKENSTEIN, Knut",Germany,Sozialdemokratische Partei Deutschlands,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3623.0,160.0,126.0,1479.0,0.872787237167358,0.946919079435783,-0.20341287553310397,-0.0731841251254082,0.0,0.0,0.0,FLECKENSTEIN,Knut,knut_fleckenstein
205,"FLORENZ, Karl-Heinz",206,"FLORENZ, Karl-Heinz",Germany,Christlich Demokratische Union Deutschlands,Group of the European People's Party (Christian Democrats),2903.0,206.0,178.0,1615.0,0.808172225952148,0.9216646266829871,-0.028987605124712,-0.5893946886062621,0.0,0.0,0.0,FLORENZ,Karl-Heinz,karl-heinz_florenz
206,"FONTANA, Lorenzo",207,"FONTANA, Lorenzo",Italy,Lega Nord,Europe of freedom and democracy Group,2159.0,760.0,987.0,1688.0,0.48816481232643105,0.6877011083303539,0.0676206275820732,0.423273026943207,0.0,0.0,0.0,FONTANA,Lorenzo,lorenzo_fontana
207,"FORD, Vicky",208,"FORD, Vicky",United Kingdom,Conservative Party,European Conservatives and Reformists Group,2036.0,119.0,99.0,3028.0,0.845183908939362,0.958727754638395,0.165189102292061,0.7652927041053771,0.0,0.0,0.0,FORD,Vicky,vicky_ford
208,"FOSTER, Jacqueline",209,"FOSTER, Jacqueline",United Kingdom,Conservative Party,European Conservatives and Reformists Group,2054.0,123.0,97.0,3004.0,0.847137093544006,0.958317544524441,0.165526852011681,0.772800743579865,0.0,0.0,0.0,FOSTER,Jacqueline,jacqueline_foster
209,"FOX, Ashley",210,"FOX, Ashley",United Kingdom,Conservative Party,European Conservatives and Reformists Group,2171.0,99.0,71.0,3301.0,0.8628476858139041,0.9698688408365831,0.172161370515823,0.766872465610504,0.0,0.0,0.0,FOX,Ashley,ashley_fox
210,"FRAGA ESTÉVEZ, Carmen",211,"FRAGA ESTÉVEZ, Carmen",Spain,Partido Popular,Group of the European People's Party (Christian Democrats),3247.0,127.0,87.0,1986.0,0.893805027008057,0.9607123187075451,-0.0112505676224828,-0.999936699867249,0.0,0.0,0.0,FRAGA ESTÉVEZ,Carmen,carmen_fraga_estévez
211,"FRANCO, Gaston",212,"FRANCO, Gaston",France,Union pour un Mouvement Populaire,Group of the European People's Party (Christian Democrats),2543.0,92.0,117.0,1586.0,0.877155959606171,0.9518211157215309,-0.0184355359524488,-0.9521776437759399,0.0,0.0,0.0,FRANCO,Gaston,gaston_franco
212,"GAHLER, Michael",213,"GAHLER, Michael",Germany,Christlich Demokratische Union Deutschlands,Group of the European People's Party (Christian Democrats),3593.0,142.0,107.0,2274.0,0.89423930644989,0.9592871157619358,-0.0146701317280531,-0.9481713771820072,0.0,0.0,0.0,GAHLER,Michael,michael_gahler
213,"GÁL, Kinga",214,"GÁL, Kinga",Hungary,Fidesz-Magyar Polgári Szövetség-Keresztény Demokrata Néppárt,Group of the European People's Party (Christian Democrats),3592.0,180.0,110.0,2144.0,0.8703521490097049,0.951875207434451,-0.0174987092614174,-0.871290564537048,0.0,0.0,0.0,GÁL,Kinga,kinga_gál
214,"GALLAGHER, Pat the Cope",215,"GALLAGHER, Pat the Cope",Ireland,Fianna Fáil Party,Group of the Alliance of Liberals and Democrats for Europe,3272.0,463.0,428.0,1412.0,0.707293510437012,0.8401793721973091,-0.0976334288716316,0.32069033384323103,0.0,0.0,0.0,GALLAGHER,Pat the Cope,pat_the_cope_gallagher
215,"GALLO, Marielle",216,"GALLO, Marielle",France,Union des Démocrates et Indépendants,Group of the European People's Party (Christian Democrats),3467.0,149.0,169.0,1981.0,0.87019282579422,0.944849115504683,-0.0285969953984022,-0.940795719623566,0.0,0.0,0.0,GALLO,Marielle,marielle_gallo
216,"GARCÍA-MARGALLO Y MARFIL, José Manuel",217,"GARCÍA-MARGALLO Y MARFIL, José Manuel",Spain,Partido Popular,Group of the European People's Party (Christian Democrats),1041.0,23.0,54.0,584.0,0.898893773555756,0.95475910693302,-0.00749348988756537,-0.9999719858169559,0.0,0.0,0.0,GARCÍA-MARGALLO Y MARFIL,José Manuel,josé_manuel_garcía-margallo_y_marfil
217,"GARCÍA PÉREZ, Iratxe",218,"GARCÍA PÉREZ, Iratxe",Spain,Partido Socialista Obrero Español,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3979.0,177.0,205.0,1564.0,0.853276789188385,0.9355274261603381,-0.18933738768100697,-0.32677558064460804,0.0,0.0,0.0,GARCÍA PÉREZ,Iratxe,iratxe_garcía_pérez
218,"GARDIAZÁBAL RUBIAL, Eider",219,"GARDIAZÁBAL RUBIAL, Eider",Spain,Partido Socialista Obrero Español,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3748.0,152.0,165.0,1533.0,0.8624307513237,0.9433726330832439,-0.188670992851257,-0.32656994462013206,0.0,0.0,0.0,GARDIAZÁBAL RUBIAL,Eider,eider_gardiazábal_rubial
219,"GARDINI, Elisabetta",220,"GARDINI, Elisabetta",Italy,Forza Italia,Group of the European People's Party (Christian Democrats),3476.0,141.0,126.0,2090.0,0.8778193593025211,0.9542259557689008,-0.0107764890417457,-0.937287032604218,0.0,0.0,0.0,GARDINI,Elisabetta,elisabetta_gardini
220,"GARRIGA POLLEDO, Salvador",221,"GARRIGA POLLEDO, Salvador",Spain,Partido Popular,Group of the European People's Party (Christian Democrats),2616.0,92.0,91.0,1528.0,0.882157921791077,0.9577074185347819,-0.0149099146947265,-0.999888896942139,0.0,0.0,0.0,GARRIGA POLLEDO,Salvador,salvador_garriga_polledo
221,"GAUZÈS, Jean-Paul",222,"GAUZÈS, Jean-Paul",France,Union pour un Mouvement Populaire,Group of the European People's Party (Christian Democrats),3455.0,108.0,116.0,2078.0,0.8967871069908141,0.961090845926698,-0.0205871816724539,-0.999788105487823,0.0,0.0,0.0,GAUZÈS,Jean-Paul,jean-paul_gauzès
222,"GEBHARDT, Evelyne",223,"GEBHARDT, Evelyne",Germany,Sozialdemokratische Partei Deutschlands,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,4030.0,202.0,156.0,1572.0,0.8660613298416141,0.9399328859060401,-0.21273787319660198,-0.0405932553112507,0.0,0.0,0.0,GEBHARDT,Evelyne,evelyne_gebhardt
223,"GEIER, Jens",224,"GEIER, Jens",Germany,Sozialdemokratische Partei Deutschlands,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3990.0,208.0,145.0,1645.0,0.8690732717514041,0.941048764195057,-0.206996515393257,-0.0449686646461487,0.0,0.0,0.0,GEIER,Jens,jens_geier
224,"GERBRANDY, Gerben-Jan",225,"GERBRANDY, Gerben-Jan",Netherlands,Democraten 66,Group of the Alliance of Liberals and Democrats for Europe,3606.0,443.0,229.0,1675.0,0.770058274269104,0.887115739963044,-0.107152119278908,0.405858635902405,0.0,0.0,0.0,GERBRANDY,Gerben-Jan,gerben-jan_gerbrandy
225,"GERINGER de OEDENBERG, Lidia Joanna",226,"GERINGER de OEDENBERG, Lidia Joanna",Poland,Sojusz Lewicy Demokratycznej,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,4111.0,248.0,175.0,1652.0,0.8210852742195129,0.931619786614937,-0.168150007724762,-0.28840863704681396,0.0,0.0,0.0,GERINGER de OEDENBERG,Lidia Joanna,lidia_joanna_geringer_de_oedenberg
226,"GIANNAKOU, Marietta",227,"GIANNAKOU, Marietta",Greece,Nea Demokratia,Group of the European People's Party (Christian Democrats),3263.0,178.0,235.0,1801.0,0.8150200247764591,0.924593755705678,-0.0400927700102329,-0.7993962168693539,0.0,0.0,0.0,GIANNAKOU,Marietta,marietta_giannakou
227,"GIEGOLD, Sven",228,"GIEGOLD, Sven",Germany,Bündnis 90/Die Grünen,Group of the Greens/European Free Alliance,3961.0,231.0,164.0,1517.0,0.84074592590332,0.932743061467734,-0.37667748332023604,0.796611368656158,0.0,0.0,0.0,GIEGOLD,Sven,sven_giegold
228,"GIEREK, Adam",229,"GIEREK, Adam",Poland,Unia Pracy,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3973.0,315.0,200.0,1558.0,0.780813276767731,0.91481971551439,-0.159308314323425,-0.249541029334068,0.0,0.0,0.0,GIEREK,Adam,adam_gierek
229,"GIRLING, Julie",230,"GIRLING, Julie",United Kingdom,Conservative Party,European Conservatives and Reformists Group,2169.0,136.0,114.0,3186.0,0.845821976661682,0.955396966993756,0.166479304432869,0.7868188619613651,0.0,0.0,0.0,GIRLING,Julie,julie_girling
230,"GLANTE, Norbert",231,"GLANTE, Norbert",Germany,Sozialdemokratische Partei Deutschlands,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3743.0,217.0,174.0,1539.0,0.8525008559226991,0.93107703155297,-0.195379361510277,-0.0895985811948776,0.0,0.0,0.0,GLANTE,Norbert,norbert_glante
231,"GLATTFELDER, Béla",232,"GLATTFELDER, Béla",Hungary,Fidesz-Magyar Polgári Szövetség-Keresztény Demokrata Néppárt,Group of the European People's Party (Christian Democrats),3603.0,195.0,139.0,2141.0,0.857106804847717,0.945047713063508,-0.0215595327317715,-0.8249245285987851,0.0,0.0,0.0,GLATTFELDER,Béla,béla_glattfelder
232,"GODMANIS, Ivars",233,"GODMANIS, Ivars",Latvia,Latvijas Pirmā Partija/Latvijas Ceļš,Group of the Alliance of Liberals and Democrats for Europe,2476.0,268.0,179.0,1159.0,0.783961951732635,0.890494855463008,-0.0989124625921249,0.29897168278694203,0.0,0.0,0.0,GODMANIS,Ivars,ivars_godmanis
233,"GOEBBELS, Robert",234,"GOEBBELS, Robert",Luxembourg,Parti ouvrier socialiste luxembourgeois,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,2991.0,573.0,333.0,1316.0,0.667046844959259,0.8262037214655671,-0.12414052337408099,-0.221255376935005,0.0,0.0,0.0,GOEBBELS,Robert,robert_goebbels
234,"GOERENS, Charles",235,"GOERENS, Charles",Luxembourg,Parti démocratique,Group of the Alliance of Liberals and Democrats for Europe,3488.0,448.0,333.0,1482.0,0.7512443661689759,0.864197530864197,-0.10674382746219599,0.263620138168335,0.0,0.0,0.0,GOERENS,Charles,charles_goerens
235,"GOLLNISCH, Bruno",236,"GOLLNISCH, Bruno",France,Front national,Non-attached Members,823.0,486.0,1142.0,2183.0,0.38930416107177707,0.648683642641347,1.0,0.0,0.0,0.0,0.0,GOLLNISCH,Bruno,bruno_gollnisch
236,"GOMES, Ana",237,"GOMES, Ana",Portugal,Partido Socialista,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3772.0,92.0,194.0,1388.0,0.866313815116882,0.9474843922144691,-0.19984266161918599,-0.19099073112010997,0.0,0.0,0.0,GOMES,Ana,ana_gomes
237,"GÖNCZ, Kinga",238,"GÖNCZ, Kinga",Hungary,Magyar Szocialista Párt,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,4126.0,133.0,130.0,1673.0,0.877911925315857,0.956614978554932,-0.188530787825584,-0.259050905704498,0.0,0.0,0.0,GÖNCZ,Kinga,kinga_göncz
238,"GOULARD, Sylvie",239,"GOULARD, Sylvie",France,Mouvement Démocrate,Group of the Alliance of Liberals and Democrats for Europe,3244.0,389.0,274.0,1266.0,0.76307213306427,0.871834525420452,-0.12474872171878802,0.239849969744682,0.0,0.0,0.0,GOULARD,Sylvie,sylvie_goulard
239,"GRANDES PASCUAL, Luis de",240,"GRANDES PASCUAL, Luis de",Spain,Partido Popular,Group of the European People's Party (Christian Democrats),2982.0,133.0,86.0,1867.0,0.8877708911895749,0.9567876874506709,-0.0120625151321292,-0.999927282333374,0.0,0.0,0.0,GRANDES PASCUAL,Luis de,luis_de_grandes_pascual
240,"GRÄSSLE, Ingeborg",241,"GRÄSSLE, Ingeborg",Germany,Christlich Demokratische Union Deutschlands,Group of the European People's Party (Christian Democrats),3572.0,253.0,159.0,2184.0,0.8367912173271179,0.9332036316472109,-0.0144773563370109,-0.761633932590485,0.0,0.0,0.0,GRÄSSLE,Ingeborg,ingeborg_grässle
241,"GRECH, Louis",242,"GRECH, Louis",Malta,Partit Laburista,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,1596.0,65.0,60.0,647.0,0.842090725898743,0.947212837837838,-0.18933860957622503,-0.227035239338875,0.0,0.0,0.0,GRECH,Louis,louis_grech
242,"GRELIER, Estelle",243,"GRELIER, Estelle",France,Parti socialiste,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,1500.0,73.0,88.0,635.0,0.855201423168182,0.929878048780488,-0.217594221234322,-0.0942947044968605,0.0,0.0,0.0,GRELIER,Estelle,estelle_grelier
243,"GRÈZE, Catherine",244,"GRÈZE, Catherine",France,Europe Écologie,Group of the Greens/European Free Alliance,3493.0,205.0,131.0,1398.0,0.847126424312592,0.9357183853070601,-0.39723727107047996,0.8436501622200009,0.0,0.0,0.0,GRÈZE,Catherine,catherine_grèze
244,"GRIESBECK, Nathalie",245,"GRIESBECK, Nathalie",France,Mouvement Démocrate,Group of the Alliance of Liberals and Democrats for Europe,3798.0,501.0,401.0,1391.0,0.7512246966362,0.8519126580200299,-0.135155960917473,0.167373314499855,0.0,0.0,0.0,GRIESBECK,Nathalie,nathalie_griesbeck
245,"GRIFFIN, Nick",246,"GRIFFIN, Nick",United Kingdom,British National Party,Non-attached Members,774.0,521.0,904.0,2580.0,0.581138253211975,0.701820464532329,0.986146509647369,0.16587662696838398,0.0,0.0,0.0,GRIFFIN,Nick,nick_griffin
246,"GRÓBARCZYK, Marek Józef",247,"GRÓBARCZYK, Marek Józef",Poland,Prawo i Sprawiedliwość,European Conservatives and Reformists Group,1983.0,277.0,369.0,2499.0,0.7439222931861881,0.87402496099844,0.132125943899155,0.40487352013588,0.0,0.0,0.0,GRÓBARCZYK,Marek Józef,marek_józef_gróbarczyk
247,"GROOTE, Matthias",248,"GROOTE, Matthias",Germany,Sozialdemokratische Partei Deutschlands,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3911.0,183.0,135.0,1586.0,0.874780118465424,0.945313843508168,-0.211682245135307,-0.0551737286150455,0.0,0.0,0.0,GROOTE,Matthias,matthias_groote
248,"GROSCH, Mathieu",249,"GROSCH, Mathieu",Belgium,Christlich Soziale Partei,Group of the European People's Party (Christian Democrats),3448.0,138.0,224.0,1898.0,0.840327084064484,0.936580238262088,-0.0402351692318916,-0.6406231522560121,0.0,0.0,0.0,GROSCH,Mathieu,mathieu_grosch
249,"GROSSETÊTE, Françoise",250,"GROSSETÊTE, Françoise",France,Union pour un Mouvement Populaire,Group of the European People's Party (Christian Democrats),3724.0,160.0,141.0,2190.0,0.8824306130409241,0.9515687851971041,-0.0242902711033821,-0.9249585866928101,0.0,0.0,0.0,GROSSETÊTE,Françoise,françoise_grossetête
250,"GRUNY, Pascale",251,"GRUNY, Pascale",France,Independent,Group of the European People's Party (Christian Democrats),580.0,27.0,35.0,421.0,0.8789057731628421,0.94167450611477,-0.0148949502035975,-0.797899425029755,0.0,0.0,0.0,GRUNY,Pascale,pascale_gruny
251,"GRZYB, Andrzej",252,"GRZYB, Andrzej",Poland,Polskie Stronnictwo Ludowe,Group of the European People's Party (Christian Democrats),3486.0,176.0,106.0,2170.0,0.88322901725769,0.9525092623779051,-0.00691079115495086,-0.999976217746735,0.0,0.0,0.0,GRZYB,Andrzej,andrzej_grzyb
252,"GUALTIERI, Roberto",253,"GUALTIERI, Roberto",Italy,Partito Democratico,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,4043.0,129.0,154.0,1630.0,0.879288256168365,0.952484889187374,-0.19318599998951,-0.29464903473854104,0.0,0.0,0.0,GUALTIERI,Roberto,roberto_gualtieri
253,"GUERRERO SALOM, Enrique",254,"GUERRERO SALOM, Enrique",Spain,Partido Socialista Obrero Español,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3761.0,132.0,168.0,1505.0,0.868475615978241,0.946101329500539,-0.187065988779068,-0.34081012010574296,0.0,0.0,0.0,GUERRERO SALOM,Enrique,enrique_guerrero_salom
254,"GUILLAUME, Sylvie",255,"GUILLAUME, Sylvie",France,Parti socialiste,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3973.0,175.0,202.0,1559.0,0.843611717224121,0.936199018446438,-0.198218658566475,-0.228691712021828,0.0,0.0,0.0,GUILLAUME,Sylvie,sylvie_guillaume
255,"GURMAI, Zita",256,"GURMAI, Zita",Hungary,Magyar Szocialista Párt,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3668.0,120.0,161.0,1461.0,0.8643459677696229,0.9480591497227361,-0.191731959581375,-0.24605557322502103,0.0,0.0,0.0,GURMAI,Zita,zita_gurmai
256,"GUTIÉRREZ-CORTINES, Cristina",257,"GUTIÉRREZ-CORTINES, Cristina",Spain,Partido Popular,Group of the European People's Party (Christian Democrats),2885.0,140.0,105.0,1697.0,0.867970526218414,0.9492438367516061,-0.0175905786454678,-0.999845385551453,0.0,0.0,0.0,GUTIÉRREZ-CORTINES,Cristina,cristina_gutiérrez-cortines
257,"GYŐRI, Enikő",258,"GYŐRI, Enikő",Hungary,Independent,Group of the European People's Party (Christian Democrats),360.0,28.0,25.0,312.0,0.8284320235252379,0.926896551724138,-0.00158420111984015,-0.697165727615356,0.0,0.0,0.0,GYŐRI,Enikő,enikő_győri
258,"GYÜRK, András",259,"GYÜRK, András",Hungary,Fidesz-Magyar Polgári Szövetség-Keresztény Demokrata Néppárt,Group of the European People's Party (Christian Democrats),2646.0,148.0,94.0,1637.0,0.8592868447303771,0.9465193370165749,-0.0179355759173632,-0.8758342266082759,0.0,0.0,0.0,GYÜRK,András,andrás_gyürk
259,"HÄFNER, Gerald",260,"HÄFNER, Gerald",Germany,Bündnis 90/Die Grünen,Group of the Greens/European Free Alliance,3851.0,222.0,169.0,1521.0,0.8353537917137149,0.9321533923303841,-0.37159001827240007,0.7902673482894901,0.0,0.0,0.0,HÄFNER,Gerald,gerald_häfner
260,"HAGLUND, Carl",261,"HAGLUND, Carl",Finland,Svenska folkpartiet,Group of the Alliance of Liberals and Democrats for Europe,1597.0,169.0,139.0,728.0,0.7711806297302249,0.8830231674895559,-0.0990863442420959,0.29475632309913596,0.0,0.0,0.0,HAGLUND,Carl,carl_haglund
261,"HALL, Fiona",262,"HALL, Fiona",United Kingdom,Liberal Democrats Party,Group of the Alliance of Liberals and Democrats for Europe,3552.0,401.0,217.0,1708.0,0.7754393815994259,0.89486219802654,-0.0986505150794983,0.42408612370491,0.0,0.0,0.0,HALL,Fiona,fiona_hall
262,"HÄNDEL, Thomas",263,"HÄNDEL, Thomas",Germany,DIE LINKE.,Confederal Group of the European United Left - Nordic Green Left,2626.0,560.0,279.0,958.0,0.6996683478355411,0.810309744517296,-0.7997828722000121,-0.0174342468380928,0.0,0.0,0.0,HÄNDEL,Thomas,thomas_händel
263,"HANDZLIK, Małgorzata",264,"HANDZLIK, Małgorzata",Poland,Platforma Obywatelska,Group of the European People's Party (Christian Democrats),3496.0,175.0,111.0,2185.0,0.886916100978851,0.9520697167755992,-0.0072280983440578,-0.9999739527702328,0.0,0.0,0.0,HANDZLIK,Małgorzata,małgorzata_handzlik
264,"HANKISS, Ágnes",265,"HANKISS, Ágnes",Hungary,Fidesz-Magyar Polgári Szövetség-Keresztény Demokrata Néppárt,Group of the European People's Party (Christian Democrats),2620.0,144.0,88.0,1497.0,0.860709726810455,0.946654403311106,-0.0204600654542446,-0.8743262887001041,0.0,0.0,0.0,HANKISS,Ágnes,ágnes_hankiss
265,"HANNAN, Daniel",266,"HANNAN, Daniel",United Kingdom,Conservative Party,European Conservatives and Reformists Group,1666.0,199.0,89.0,2717.0,0.807815790176392,0.9383429672447009,0.171524956822395,0.740941405296326,0.0,0.0,0.0,HANNAN,Daniel,daniel_hannan
266,"HARBOUR, Malcolm",267,"HARBOUR, Malcolm",United Kingdom,Conservative Party,European Conservatives and Reformists Group,2217.0,133.0,103.0,3250.0,0.845172643661499,0.958618271085394,0.16612663865089403,0.7610352039337159,0.0,0.0,0.0,HARBOUR,Malcolm,malcolm_harbour
267,"HARKIN, Marian",268,"HARKIN, Marian",Ireland,-,Group of the Alliance of Liberals and Democrats for Europe,3445.0,434.0,362.0,1437.0,0.7398254871368409,0.8598097921803449,-0.106086283922195,0.26844608783721896,0.0,0.0,0.0,HARKIN,Marian,marian_harkin
268,"HARMS, Rebecca",269,"HARMS, Rebecca",Germany,Bündnis 90/Die Grünen,Group of the Greens/European Free Alliance,3628.0,212.0,147.0,1438.0,0.8466836214065551,0.933824884792627,-0.38291862607002297,0.8007204532623291,0.0,0.0,0.0,HARMS,Rebecca,rebecca_harms
269,"HASSI, Satu",270,"HASSI, Satu",Finland,Vihreä liitto,Group of the Greens/European Free Alliance,3920.0,220.0,188.0,1504.0,0.832136511802673,0.930041152263374,-0.37098813056945795,0.7911831736564641,0.0,0.0,0.0,HASSI,Satu,satu_hassi
270,"HADJIGEORGIOU, Takis",271,"HADJIGEORGIOU, Takis",Cyprus,Progressive Party of Working People - Left - New Forces,Confederal Group of the European United Left - Nordic Green Left,2038.0,813.0,354.0,811.0,0.6236066818237299,0.70941235059761,-0.9440142512321469,0.174632012844086,0.0,0.0,0.0,HADJIGEORGIOU,Takis,takis_hadjigeorgiou
271,"HAUG, Jutta",272,"HAUG, Jutta",Germany,Sozialdemokratische Partei Deutschlands,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3979.0,229.0,160.0,1605.0,0.8500600457191471,0.9348735978570228,-0.20936606824398,-0.0134379034861922,0.0,0.0,0.0,HAUG,Jutta,jutta_haug
272,"HÄUSLING, Martin",273,"HÄUSLING, Martin",Germany,Bündnis 90/Die Grünen,Group of the Greens/European Free Alliance,3666.0,212.0,154.0,1467.0,0.839685201644897,0.933442444080742,-0.373851478099823,0.823223173618317,0.0,0.0,0.0,HÄUSLING,Martin,martin_häusling
273,"HAUTALA, Heidi",274,"HAUTALA, Heidi",Finland,Independent,Group of the Greens/European Free Alliance,932.0,44.0,44.0,368.0,0.8547740578651429,0.936599423631124,-0.38230589032173207,0.861333787441254,0.0,0.0,0.0,HAUTALA,Heidi,heidi_hautala
274,"HAVEL, Jiří",275,"HAVEL, Jiří",Czech Republic,Česká strana sociálně demokratická,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,742.0,21.0,12.0,342.0,0.907866179943085,0.9704565801253359,-0.19581434130668599,-0.222955748438835,0.0,0.0,0.0,HAVEL,Jiří,jiří_havel
275,"HEDH, Anna",276,"HEDH, Anna",Sweden,Arbetarepartiet- Socialdemokraterna,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,2915.0,454.0,217.0,1204.0,0.717052340507507,0.859916492693111,-0.196942433714867,0.430695593357086,0.0,0.0,0.0,HEDH,Anna,anna_hedh
276,"HELMER, Roger",277,"HELMER, Roger",United Kingdom,United Kingdom Independence Party,Europe of freedom and democracy Group,917.0,541.0,336.0,3021.0,0.65825492143631,0.817860851505711,0.481431394815445,0.8764837384223941,0.0,0.0,0.0,HELMER,Roger,roger_helmer
277,"HÉNIN, Jacky",278,"HÉNIN, Jacky",France,Front de gauche pour changer d’Europe,Confederal Group of the European United Left - Nordic Green Left,2197.0,898.0,399.0,950.0,0.5977233648300171,0.708145814581458,-0.953054487705231,-0.302798986434937,0.0,0.0,0.0,HÉNIN,Jacky,jacky_hénin
278,"HENNIS-PLASSCHAERT, Jeanine",279,"HENNIS-PLASSCHAERT, Jeanine",Netherlands,Independent,Group of the Alliance of Liberals and Democrats for Europe,286.0,34.0,30.0,194.0,0.758018791675568,0.882352941176471,-0.10979789495468101,0.26646780967712397,0.0,0.0,0.0,HENNIS-PLASSCHAERT,Jeanine,jeanine_hennis-plasschaert
279,"HERCZOG, Edit",280,"HERCZOG, Edit",Hungary,Magyar Szocialista Párt,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3528.0,129.0,163.0,1393.0,0.854395747184753,0.943986188375216,-0.18805949389934498,-0.24505190551281,0.0,0.0,0.0,HERCZOG,Edit,edit_herczog
280,"HERRANZ GARCÍA, Esther",281,"HERRANZ GARCÍA, Esther",Spain,Partido Popular,Group of the European People's Party (Christian Democrats),3063.0,119.0,122.0,1790.0,0.878649294376373,0.952689438555163,-0.015406827442347998,-0.999881386756897,0.0,0.0,0.0,HERRANZ GARCÍA,Esther,esther_herranz_garcía
281,"HIBNER, Jolanta Emilia",282,"HIBNER, Jolanta Emilia",Poland,Platforma Obywatelska,Group of the European People's Party (Christian Democrats),3770.0,183.0,112.0,2349.0,0.889072418212891,0.954006859993764,-0.00782414432615042,-0.9999694228172299,0.0,0.0,0.0,HIBNER,Jolanta Emilia,jolanta_emilia_hibner
282,"HIGGINS, Jim",283,"HIGGINS, Jim",Ireland,Fine Gael Party,Group of the European People's Party (Christian Democrats),3353.0,156.0,148.0,1997.0,0.841239035129547,0.946232755571277,-0.023651547729968997,-0.7721997499465941,0.0,0.0,0.0,HIGGINS,Jim,jim_higgins
283,"HIGGINS, Joe",284,"HIGGINS, Joe",Ireland,Independent,Confederal Group of the European United Left - Nordic Green Left,425.0,109.0,58.0,169.0,0.6724990010261539,0.7805519053876478,-0.8191165328025821,0.490711241960526,0.0,0.0,0.0,HIGGINS,Joe,joe_higgins
284,"HIRSCH, Nadja",285,"HIRSCH, Nadja",Germany,Freie Demokratische Partei,Group of the Alliance of Liberals and Democrats for Europe,3083.0,450.0,239.0,1475.0,0.746471881866455,0.868686868686869,-0.0855752378702164,0.36609867215156605,0.0,0.0,0.0,HIRSCH,Nadja,nadja_hirsch
285,"HOANG NGOC, Liem",286,"HOANG NGOC, Liem",France,Parti socialiste,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,3885.0,181.0,196.0,1565.0,0.8401054739952091,0.9353011841427841,-0.19787560403347002,-0.212234452366829,0.0,0.0,0.0,HOANG NGOC,Liem,liem_hoang_ngoc
