"Vote.Id" "Order" "X" "Date" "Title" "Procedure" "Leg.NonLeg" "Type.of.Vote" "Rule" "Rapporteur" "Link" "Committee" "Policy.Area" "Part.no" "Subject" "Am.no" "Author" "RCV" "Result" "Yaes" "Nays" "Abstentions" "Excluded"
"3989" 3990 13 1 "3/13/2008" "Armenia" "" "Non" "Joint motion for a resolution" "s" "PPE-DE, PSE, ALDE, UEN, Verts/ALE, GUE/NGL" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080313&secondRef=TOC" "" "Foreign & security policy" "" "Vote: resolution (text as a whole)" "" "" "RCV" "+" "60" 1 2 0
"3990" 3991 13 1 "3/13/2008" "The case of the Iranian citizen Seyed Mehdi Kazemi" "" "Non" "Joint motion for a resolution" "s" "PSE, ALDE, Verts/ALE, GUE/NGL" "" "" "Foreign & security policy" "" "Vote: resolution (text as a whole)" "" "" "RCV" "+" "46" 2 12 0
"3991" 3992 14 1 "09.04.2008" "Approving the appointment of Mrs Androula Vassiliou as a Member of the Commission" "" "Non" "Proposal for a decision" "" "" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080409&secondRef=TOC" "" "Constitutional and inter-institutional affairs" "" "Vote: decision (as a whole)" "" "" "RCV" "+" "446" 7 29 0
"3992" 3993 15 1 "10.04.2008" "Animal health requirements applicable to the non-commercial movements of pet animals" "***I" "Leg" "Report" "s" "OUZKÝ" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "ENVI" "Environment & public health" "" "Single vote" "" "" "RCV" "+" "567" 2 6 0
"3993" 3994 15 1 "10.04.2008" "European Migration Network" "*" "Leg" "Report" "s" "SBARBATI" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "LIBE" "Civil liberties, justice & home affairs" "" "Single vote" "" "" "RCV" "+" "539" 31 28 0
"3994" 3995 15 1 "10.04.2008" "Amendment of regulation on a standard financial regulation for executive agencies" "*" "Leg" "Report" "s" "GRÄSSLE" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "BUDG" "Budget" "" "Single vote" "" "" "RCV" "+" "583" 16 17 0
"3995" 3996 15 1 "10.04.2008" "Framework Financial Regulation for the bodies referred to in Article 185 of Council Regulation (EC, Euratom) No 1605/2002" "*" "Leg" "Report" "s" "GRÄSSLE" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "BUDG" "Budget" "" "Single vote" "" "" "RCV" "+" "586" 15 14 0
"3996" 3997 15 1 "10.04.2008" "Rights-based management tools in fisheries" "" "Non" "Report" "s" "ATTWOOLL" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "PECH" "Fisheries" "" "Single vote" "" "" "RCV" "+" "538" 42 44 0
"3997" 3998 15 1 "10.04.2008" "Mobilisation of the European Globalisation Adjustment Fund" "" "Bud" "Report" "q" "BÖGE" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "BUDG" "Budget" "" "Vote: resolution (as a whole)" "" "" "RCV" "+" "590" 36 10 0
"3998" 3999 15 2 "10.04.2008" "Mobilisation of the European Globalisation Adjustment Fund" "" "Bud" "Report" "q" "BÖGE" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "BUDG" "Budget" "" "Vote: decision (as a whole)" "" "" "RCV" "+" "555" 40 35 0
"3999" 4000 15 1 "10.04.2008" "2009 budget guidelines, other sections" "" "Bud" "Report" "s" "LEWANDOWSKI" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "BUDG" "Budget" "" "§ 29" "12" "Verts/ALE" "RCV" "+" "339" 289 9 0
"4000" 4001 15 2 "10.04.2008" "2009 budget guidelines, other sections" "" "Bud" "Report" "s" "LEWANDOWSKI" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "BUDG" "Budget" "" "Vote: resolution (as a whole)" "" "" "RCV" "+" "539" 38 61 0
"4001" 4002 15 1 "10.04.2008" "Eurostars" "***I" "Leg" "Report" "s" "RÜBIG" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "ITRE" "Industry, research & energy" "" "Vote: legislative resolution" "" "" "RCV" "+" "626" 14 6 0
"4002" 4003 15 1 "10.04.2008" "Research Fund for Coal and Steel" "*" "Leg" "Report" "s" "GIEREK" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "ITRE" "Industry, research & energy" "" "Amendments by the committee responsible – separate vote" "7" "Committee" "RCV" "+" "471" 162 7 0
"4003" 4004 15 2 "10.04.2008" "Research Fund for Coal and Steel" "*" "Leg" "Report" "s" "GIEREK" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "ITRE" "Industry, research & energy" "" "Rule 4" "2" "Committee" "RCV" "+" "467" 165 7 0
"4004" 4005 15 3 "10.04.2008" "Research Fund for Coal and Steel" "*" "Leg" "Report" "s" "GIEREK" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "ITRE" "Industry, research & energy" "" "Rule 4" "3" "Committee" "RCV" "+" "473" 157 8 0
"4005" 4006 15 4 "10.04.2008" "Research Fund for Coal and Steel" "*" "Leg" "Report" "s" "GIEREK" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "ITRE" "Industry, research & energy" "" "Article 6, title" "23" "Verts/ALE" "RCV" "-" "177" 442 17 0
"4006" 4007 15 5 "10.04.2008" "Research Fund for Coal and Steel" "*" "Leg" "Report" "s" "GIEREK" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "ITRE" "Industry, research & energy" "" "Vote: amended proposal" "" "" "RCV" "+" "548" 66 23 0
"4007" 4008 15 6 "10.04.2008" "Research Fund for Coal and Steel" "*" "Leg" "Report" "s" "GIEREK" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "ITRE" "Industry, research & energy" "" "Vote: legislative resolution" "" "" "RCV" "+" "558" 61 22 0
"4008" 4009 15 1 "10.04.2008" "Fishing activities of Community and third-country fishing vessels" "*" "Leg" "Report" "s" "MORILLON" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "PECH" "Fisheries" "" "Rule 1" "21" "> 40 Members" "RCV" "-" "152" 486 13 0
"4009" 4010 15 2 "10.04.2008" "Fishing activities of Community and third-country fishing vessels" "*" "Leg" "Report" "s" "MORILLON" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "PECH" "Fisheries" "" "Rule 2" "22" "> 40 Members" "RCV" "-" "147" 470 10 0
"4010" 4011 15 3 "10.04.2008" "Fishing activities of Community and third-country fishing vessels" "*" "Leg" "Report" "s" "MORILLON" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "PECH" "Fisheries" "" "Rule 13" "23" "> 40 Members" "RCV" "-" "164" 437 34 0
"4011" 4012 15 4 "10.04.2008" "Fishing activities of Community and third-country fishing vessels" "*" "Leg" "Report" "s" "MORILLON" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "PECH" "Fisheries" "" "Rule 24" "24" "GUE/NGL" "RCV" "-" "107" 522 14 0
"4012" 4013 15 5 "10.04.2008" "Fishing activities of Community and third-country fishing vessels" "*" "Leg" "Report" "s" "MORILLON" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "PECH" "Fisheries" "" "Recital 8" "20" "> 40 Members" "RCV" "-" "149" 479 9 0
"4013" 4014 15 6 "10.04.2008" "Fishing activities of Community and third-country fishing vessels" "*" "Leg" "Report" "s" "MORILLON" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "PECH" "Fisheries" "" "Vote: amended proposal" "" "" "RCV" "+" "494" 111 47 0
"4014" 4015 15 7 "10.04.2008" "Fishing activities of Community and third-country fishing vessels" "*" "Leg" "Report" "s" "MORILLON" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "PECH" "Fisheries" "" "Vote: legislative resolution" "" "" "RCV" "+" "492" 107 44 0
"4015" 4016 15 1 "10.04.2008" "Situation in Tibet" "" "Non" "Joint motion for a resolution " "s" "PPE-DE, PSE, ALDE, UEN, Verts/ALE, GUE/NGL" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "" "Foreign & security policy" "" "§ 2" "9=
16=
" "Verts/ALE
ALDE
" "RCV" "+" "463" 158 24 0
"4016" 4017 15 2 "10.04.2008" "Situation in Tibet" "" "Non" "Joint motion for a resolution " "s" "PPE-DE, PSE, ALDE, UEN, Verts/ALE, GUE/NGL" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "" "Foreign & security policy" "" "§ 3" "10" "Verts/ALE" "RCV" "+" "608" 7 30 0
"4017" 4018 15 3 "10.04.2008" "Situation in Tibet" "" "Non" "Joint motion for a resolution " "s" "PPE-DE, PSE, ALDE, UEN, Verts/ALE, GUE/NGL" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "" "Foreign & security policy" "" "§ 4" "11=
17=
" "Verts/ALE
ALDE
" "RCV" "+" "374" 241 34 0
"4018" 4019 15 4 "10.04.2008" "Situation in Tibet" "" "Non" "Joint motion for a resolution " "s" "PPE-DE, PSE, ALDE, UEN, Verts/ALE, GUE/NGL" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "" "Foreign & security policy" "1" "§ 5" "8" "GUE/NGL" "" "+" "488" 109 32 0
"4019" 4020 15 5 "10.04.2008" "Situation in Tibet" "" "Non" "Joint motion for a resolution " "s" "PPE-DE, PSE, ALDE, UEN, Verts/ALE, GUE/NGL" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "" "Foreign & security policy" "2" "§ 5" "8" "GUE/NGL" "" "-" "204" 404 34 0
"4020" 4021 15 6 "10.04.2008" "Situation in Tibet" "" "Non" "Joint motion for a resolution " "s" "PPE-DE, PSE, ALDE, UEN, Verts/ALE, GUE/NGL" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "" "Foreign & security policy" "" "§ 9" "12=
19=
" "Verts/ALE
ALDE
" "RCV" "+" "381" 241 23 0
"4021" 4022 15 7 "10.04.2008" "Situation in Tibet" "" "Non" "Joint motion for a resolution " "s" "PPE-DE, PSE, ALDE, UEN, Verts/ALE, GUE/NGL" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "" "Foreign & security policy" "" "§ 13" "13=
20=
" "Verts/ALE
ALDE
" "RCV" "-" "176" 450 28 0
"4022" 4023 15 8 "10.04.2008" "Situation in Tibet" "" "Non" "Joint motion for a resolution " "s" "PPE-DE, PSE, ALDE, UEN, Verts/ALE, GUE/NGL" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "" "Foreign & security policy" "" "§ 13" "§" "Original text" "RCV" "+" "493" 91 48 0
"4023" 4024 15 9 "10.04.2008" "Situation in Tibet" "" "Non" "Joint motion for a resolution " "s" "PPE-DE, PSE, ALDE, UEN, Verts/ALE, GUE/NGL" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "" "Foreign & security policy" "" "§ 15" "14=
21=
" "Verts/ALE
ALDE
" "RCV" "-" "190" 199 263 0
"4024" 4025 15 10 "10.04.2008" "Situation in Tibet" "" "Non" "Joint motion for a resolution " "s" "PPE-DE, PSE, ALDE, UEN, Verts/ALE, GUE/NGL" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "" "Foreign & security policy" "" "Vote: resolution (as a whole)" "" "" "RCV" "+" "580" 24 45 0
"4025" 4026 15 1 "10.04.2008" "Croatia: 2007 progress report" "" "Non" "Report" "s" "SWOBODA" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "AFET" "Foreign & security policy" "" "§ 31" "15" "PSE" "RCV" "+" "435" 175 24 0
"4026" 4027 15 2 "10.04.2008" "Croatia: 2007 progress report" "" "Non" "" "" "" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "AFET" "Foreign & security policy" "" "Vote: resolution (as a whole)" "" "" "RCV" "+" "588" 39 22 0
"4027" 4028 15 1 "10.04.2008" "Combating cancer in the enlarged European Union" "" "Non" "Motion for a resolution" "" "" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "" "Environment & public health" "" "Vote: resolution (as a whole)" "" "" "RCV" "+" "621" 10 6 0
"4028" 4029 15 1 "10.04.2008" "Mid-term review of the Sixth Community Environment Action Programme" "" "Non" "Report" "s" "MYLLER" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "ENVI" "Environment & public health" "" "Vote: resolution (as a whole)" "" "" "RCV" "+" "599" 19 19 0
"4029" 4030 15 1 "10.04.2008" "Cultural industries in Europe" "" "Non" "Report" "s" "BONO" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "CULT" "Culture & education" "1" "After § 22" "1=
2=
" "> 40 Members
> 40 Members
" "" "+" "575" 52 11 0
"4030" 4031 15 2 "10.04.2008" "Cultural industries in Europe" "" "Non" "Report" "s" "BONO" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "CULT" "Culture & education" "2" "After § 22" "1=
2=
" "> 40 Members
> 40 Members
" "" "+" "314" 297 14 0
"4031" 4032 15 3 "10.04.2008" "Cultural industries in Europe" "" "Non" "Report" "s" "BONO" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "CULT" "Culture & education" "" "§ 30" "§" "Original text" "RCV" "+" "580" 34 13 0
"4032" 4033 15 4 "10.04.2008" "Cultural industries in Europe" "" "Non" "Report" "s" "BONO" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "CULT" "Culture & education" "" "Vote: resolution (as a whole)" "" "" "RCV" "+" "586" 36 12 0
"4033" 4034 15 1 "10.04.2008" "Culture in a globalising world" "" "Non" "Report" "s" "GRAÇA MOURA" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "CULT" "Culture & education" "" "§ 26" "§" "Original text" "RCV" "+" "560" 54 6 0
"4034" 4035 15 2 "10.04.2008" "Culture in a globalising world" "" "Non" "Report" "s" "GRAÇA MOURA" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "CULT" "Culture & education" "1" "§ 33" "§" "Original text" "" "+" "533" 68 22 0
"4035" 4036 15 3 "10.04.2008" "Culture in a globalising world" "" "Non" "Report" "s" "GRAÇA MOURA" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "CULT" "Culture & education" "2" "§ 33" "§" "Original text" "" "+" "495" 99 15 0
"4036" 4037 15 4 "10.04.2008" "Culture in a globalising world" "" "Non" "Report" "s" "GRAÇA MOURA" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "CULT" "Culture & education" "" "§ 40" "§" "Original text" "RCV" "+" "395" 211 7 0
"4037" 4038 15 5 "10.04.2008" "Culture in a globalising world" "" "Non" "Report" "s" "GRAÇA MOURA" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "CULT" "Culture & education" "" "§ 43" "§" "Original text" "RCV" "+" "349" 255 17 0
"4038" 4039 15 6 "10.04.2008" "Culture in a globalising world" "" "Non" "Report" "s" "GRAÇA MOURA" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "CULT" "Culture & education" "" "Vote: resolution (as a whole)" "" "" "RCV" "+" "542" 62 12 0
"4039" 4040 15 1 "10.04.2008" "Adapting to climate change in Europe - options for EU action" "" "Non" "Motion for a resolution " "" "Temporary Committee on Climate Change" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "" "Environment & public health" "" "After § 32" "6" "Verts/ALE" "RCV" "-" "255" 331 13 0
"4040" 4041 15 2 "10.04.2008" "Adapting to climate change in Europe - options for EU action" "" "Non" "Motion for a resolution " "s" "Temporary Committee on Climate Change" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080410&secondRef=TOC" "" "Environment & public health" "" "Vote: resolution (as a whole)" "" "" "RCV" "+" "516" 47 9 0
"4041" 4042 16 1 "22.04.2008" "Governance and partnership at national, regional and project basis in the field of regional policy" "" "Non" "Request for consultation" "s" "European Economic and Social Committee" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080422&secondRef=TOC" "" "Regional development" "" "Request for consultation" "" "" "RCV" "+" "371" 48 11 0
"4042" 4043 16 2 "22.04.2008" "Governance and partnership at national, regional and project basis in the field of regional policy" "" "Non" "Request for consultation" "s" "Committee of the Regions" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080422&secondRef=TOC" "" "Regional development" "" "Request for consultation" "" "" "RCV" "+" "482" 57 5 0
"4043" 4044 16 1 "22.04.2008" "Regional and cohesion policy aspects of the Lisbon Treaty" "" "Non" "Request for consultation" "s" "Committee of the Regions" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080422&secondRef=TOC" "" "Regional development" "" "Request for consultation" "" "" "RCV" "+" "514" 72 8 0
"4044" 4045 16 1 "22.04.2008" "Cross-border cooperation to combat terrorism and cross-border crime" "*" "Leg" "Report" "s" "DÜHRKOP DÜHRKOP" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080422&secondRef=TOC" "LIBE" "Civil liberties, justice & home affairs" "" "Single vote" "" "" "RCV" "+" "529" 65 24 0
"4045" 4046 16 1 "22.04.2008" "Statute of the European Ombudsman" "" "Non" "Report" "s" " JÄÄTTEENMÄKI" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080422&secondRef=TOC" "AFCO" "Constitutional and inter-institutional affairs" "" "single vote (decision)" "" "" "RCV" "+" "620" 18 18 0
"4046" 4047 16 1 "22.04.2008" "Organ donation and transplantation: Policy actions at EU level" "" "Non" "Report" "s" " ADAMOU" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080422&secondRef=TOC" "ENVI" "Environment & public health" "" "Vote: resolution (as a whole)" "" "" "RCV" "+" "653" 14 16 0
"4047" 4048 16 1 "22.04.2008" "Volunteering" "" "Non" "Report" "s" "HARKIN" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080422&secondRef=TOC" "REGI" "Regional development" "" "Vote: resolution (as a whole)" "" "" "RCV" "+" "639" 23 21 0
"4048" 4049 16 1 "22.04.2008" "2006 Annual report of the EIB" "" "Non" "Report" "s" "AUDY" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080422&secondRef=TOC" "CONT" "Budgetary control" "" "Vote: resolution (as a whole)" "" "" "RCV" "+" "613" 51 20 0
"4049" 4050 16 1 "22.04.2008" "2006 discharge: EU general budget, section III – Commission" "" "Non" "Report" "s" "JØRGENSEN" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080422&secondRef=TOC" "CONT" "Budgetary control" "" "Decision on discharge" "" "" "RCV" "+" "582" 77 18 0
"4050" 4051 16 2 "22.04.2008" "2006 discharge: EU general budget, section III – Commission" "" "Non" "Report" "s" "JØRGENSEN" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080422&secondRef=TOC" "CONT" "Budgetary control" "" "Motion for a resolution" "" "" "RCV" "+" "582" 49 54 0
"4051" 4052 16 1 "22.04.2008" "2006 discharge: EU general budget, section I – European Parliament" "" "Non" "Report" "s" "POMES RUIZ" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080422&secondRef=TOC" "CONT" "Budgetary control" "" "Decision on discharge" "" "" "RCV" "+" "597" 50 40 0
"4052" 4053 16 2 "22.04.2008" "2006 discharge: EU general budget, section I – European Parliament" "" "Non" "Report" "s" "POMES RUIZ" "http://www.europarl.europa.eu/sides/getDoc.do?language=EN&type=PV&reference=20080422&secondRef=TOC" "CONT" "Budgetary control" "" "§ 1" "12" "Verts/ALE" "RCV" "+" "378" 299 7 0
